Name,ID,Resid,int IParticleId,Headresid,palette,nLevel,type,camp,exp,expcoefficient,prizeholdstrategy,Speed_B,attackspeed,hp,mp,Close_A,Powder_A,Magic_A,Builder_A,Close_D,Powder_D,Magic_D,Builder_D_B,Base_D,近战暴击率,火药暴击率,魔法暴击率,攻城暴击率,近战暴击等级,火药暴击等级,魔法暴击等级,攻城暴击等级,Dead_Def,暴击伤害加成率,hit,dodge,AIid,nBeAttackRadius ,nWinPoint,nWinMorale,nWinMoney,nGetExploit,EXPLOIT,nGetMoney,CanTalk,nCanntDie,lTalkResId,lBuildRadius,int nBornMsgType;,int nDieMsgType;,isBOSS,nNoOccupant,nUpShowResID,FissionMonster,int nShowName,ShowLevel,nOpenSoundID,nCloseSoundID,CanntSelected
黑暗狂战士,30110,11977,,444,,10,4,2,,,5,320,,462,,36,,,,,,,,0,,,,,,,,,,,1000,,2234,,,25,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30111,11977,,444,,11,4,2,,,5,320,,781,,45,,,,,,,,0,,,,,,,,,,,1000,,2234,,,30,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30112,11977,,444,,12,4,2,,,5,320,,840,,56,,,,,,,,0,,,,,,,,,,,1000,,2234,,,30,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30113,11977,,444,,13,4,2,,,5,320,,899,,64,,,,,,,,0,,,,,,,,,,,1000,,2234,,,30,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30114,11977,,444,,14,4,2,,,5,320,,958,,73,,,,,,,,0,,,,,,,,,,,1000,,2234,,,30,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30115,11977,,444,,15,4,2,,,5,320,,1174,,84,,,,,,,,0,,,,,,,,,,,1000,,2234,,,30,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30116,11980,,444,,16,4,2,,,5,320,,1391,,95,,,,,,,,5,,,,,,,,,,,1000,,2234,,,34,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30117,11980,,444,,17,4,2,,,5,320,,1607,,105,,,,,,,,6,,,,,,,,,,,1000,,2234,,,34,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30118,11980,,444,,18,4,2,,,5,320,,1690,,115,,,,,,,,7,,,,,,,,,,,1000,,2234,,,34,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30119,11980,,444,,19,4,2,,,5,320,,1772,,125,,,,,,,,10,,,,,,,,,,,1000,,2234,,,34,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30120,11980,,444,,20,4,2,,,5,320,,1855,,135,,,,,,,,15,,,,,,,,,,,1000,,2234,,,34,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30121,11980,,444,,21,4,2,,,5,320,,2108,,145,,,,,,,,17,,,,,,,,,,,1000,,2234,,,38,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30122,11980,,444,,22,4,2,,,5,320,,2360,,157,,,,,,,,21,,,,,,,,,,,1000,,2234,,,38,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30123,11980,,444,,23,4,2,,,5,320,,2587,,168,,,,,,,,23,,,,,,,,,,,1000,,2234,,,38,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30124,11980,,444,,24,4,2,,,5,320,,2814,,179,,,,,,,,30,,,,,,,,,,,1000,,2234,,,38,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30125,11980,,444,,25,4,2,,,5,320,,3041,,195,,,,,,,,39,,,,,,,,,,,1000,,2234,,,38,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30126,11983,,444,,26,4,2,,,5,320,,3063,,205,,,,,,,,45,,,,,,,,,,,1000,,2234,,,42,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30127,11983,,444,,27,4,2,,,5,320,,3137,,215,,,,,,,,56,,,,,,,,,,,1000,,2234,,,42,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30128,11983,,444,,28,4,2,,,5,320,,3212,,226,,,,,,,,64,,,,,,,,,,,1000,,2234,,,42,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30129,11983,,444,,29,4,2,,,5,320,,3286,,237,,,,,,,,73,,,,,,,,,,,1000,,2234,,,42,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30130,11983,,444,,30,4,2,,,5,320,,3300,,249,,,,,,,,84,,,,,,,,,,,1000,,2234,,,42,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30131,11983,,444,,31,4,2,,,5,320,,3321,,261,,,,,,,,95,,,,,,,,,,,1000,,2234,,,47,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30132,11983,,444,,32,4,2,,,5,320,,3420,,275,,,,,,,,105,,,,,,,,,,,1000,,2234,,,47,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30133,11983,,444,,33,4,2,,,5,320,,3528,,286,,,,,,,,115,,,,,,,,,,,1000,,2234,,,47,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30134,11983,,444,,34,4,2,,,5,320,,3645,,297,,,,,,,,125,,,,,,,,,,,1000,,2234,,,47,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30135,11983,,444,,35,4,2,,,5,320,,3780,,374,,,,,,,,162,,,,,,,,,,,1000,,2234,,,47,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30136,11983,,444,,36,4,2,,,5,320,,3888,,388,,,,,,,,174,,,,,,,,,,,1000,,2234,,,50,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30137,11983,,444,,37,4,2,,,5,320,,4032,,402,,,,,,,,188,,,,,,,,,,,1000,,2234,,,50,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30138,11983,,444,,38,4,2,,,5,320,,4158,,415,,,,,,,,202,,,,,,,,,,,1000,,2234,,,50,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30139,11983,,444,,39,4,2,,,5,320,,4302,,430,,,,,,,,215,,,,,,,,,,,1000,,2234,,,50,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30140,11983,,444,,40,4,2,,,5,320,,4410,,444,,,,,,,,234,,,,,,,,,,,1000,,2234,,,50,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30141,11986,,444,,41,4,2,,,5,320,,4620.6,,458,,,,,,,,246,,,,,,,,,,,1000,,2234,,,55,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30142,11986,,444,,42,4,2,,,5,320,,4878.9,,472,,,,,,,,258,,,,,,,,,,,1000,,2234,,,55,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30143,11986,,444,,43,4,2,,,5,320,,5161.5,,482,,,,,,,,271,,,,,,,,,,,1000,,2234,,,55,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30144,11986,,444,,44,4,2,,,5,320,,5467.5,,494,,,,,,,,284,,,,,,,,,,,1000,,2234,,,55,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30145,11986,,444,,45,4,2,,,5,320,,5805,,510,,,,,,,,299,,,,,,,,,,,1000,,2234,,,55,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30146,11986,,444,,46,4,2,,,5,320,,6165,,523,,,,,,,,313,,,,,,,,,,,1000,,2234,,,59,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30147,11986,,444,,47,4,2,,,5,320,,6580.8,,540,,,,,,,,330,,,,,,,,,,,1000,,2234,,,59,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30148,11986,,444,,48,4,2,,,5,320,,6899.4,,554,,,,,,,,343,,,,,,,,,,,1000,,2234,,,59,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30149,11986,,444,,49,4,2,,,5,320,,7209,,574,,,,,,,,356,,,,,,,,,,,1000,,2234,,,59,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30150,11986,,444,,50,4,2,,,5,320,,7515.9,,588,,,,,,,,374,,,,,,,,,,,1000,,2234,,,59,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30151,11986,,444,,51,4,2,,,5,320,,7799.4,,602,,,,,,,,388,,,,,,,,,,,1000,,2234,,,64,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30152,11986,,444,,52,4,2,,,5,320,,8100.9,,626,,,,,,,,402,,,,,,,,,,,1000,,2234,,,64,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30153,11986,,444,,53,4,2,,,5,320,,8464.5,,649,,,,,,,,415,,,,,,,,,,,1000,,2234,,,64,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30154,11986,,444,,54,4,2,,,5,320,,8830.8,,676,,,,,,,,430,,,,,,,,,,,1000,,2234,,,64,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30155,11986,,444,,55,4,2,,,5,320,,9269.1,,700,,,,,,,,444,,,,,,,,,,,1000,,2234,,,64,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30156,11989,,444,,56,4,2,,,5,320,,9548.19,,730,,,,,,,,457.32,,,,,,,,,,,1000,,2234,,,70,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30157,11989,,444,,57,4,2,,,5,320,,9827.28,,760,,,,,,,,470.64,,,,,,,,,,,1000,,2234,,,70,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30158,11989,,444,,58,4,2,,,5,320,,10106.37,,790,,,,,,,,483.96,,,,,,,,,,,1000,,2234,,,70,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30159,11989,,444,,59,4,2,,,5,320,,10385.46,,820,,,,,,,,497.28,,,,,,,,,,,1000,,2234,,,70,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30160,11989,,444,,60,4,2,,,5,320,,10664.55,,850,,,,,,,,510.6,,,,,,,,,,,1000,,2234,,,70,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30161,11989,,444,,61,4,2,,,5,320,,10943.64,,880,,,,,,,,523.92,,,,,,,,,,,1000,,2234,,,77,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30162,11989,,444,,62,4,2,,,5,320,,11222.73,,910,,,,,,,,537.24,,,,,,,,,,,1000,,2234,,,77,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30163,11989,,444,,63,4,2,,,5,320,,11501.82,,940,,,,,,,,550.56,,,,,,,,,,,1000,,2234,,,77,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30164,11989,,444,,64,4,2,,,5,320,,11780.91,,960,,,,,,,,563.88,,,,,,,,,,,1000,,2234,,,77,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30165,11989,,444,,65,4,2,,,5,320,,12060,,1000,,,,,,,,577.2,,,,,,,,,,,1000,,2234,,,77,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30166,11989,,444,,66,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30167,11989,,444,,67,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30168,11989,,444,,68,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30169,11989,,444,,69,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30170,11989,,444,,70,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30171,0,,444,,71,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30172,0,,444,,72,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30173,0,,444,,73,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30174,0,,444,,74,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30175,0,,444,,75,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30176,0,,444,,76,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30177,0,,444,,77,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30178,0,,444,,78,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30179,0,,444,,79,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30180,0,,444,,80,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30181,0,,444,,81,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30182,0,,444,,82,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30183,0,,444,,83,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30184,0,,444,,84,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗狂战士,30185,0,,444,,85,4,2,,,5,320,,0,,0,,,,,,,,0,,,,,,,,,,,1000,,2234,,,0,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30501,11167,,444,,1,4,2,,,5,280,,80,,,,1,,,,,,0,,,,,,,,,,,1000,,2235,,,17,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30502,11167,,444,,2,4,2,,,5,280,,84.8,,,,2,,,,,,0,,,,,,,,,,,1000,,2235,,,17,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30503,11167,,444,,3,4,2,,,5,280,,112,,,,4,,,,,,0,,,,,,,,,,,1000,,2235,,,17,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30504,11167,,444,,4,4,2,,,5,280,,145.6,,,,6,,,,,,0,,,,,,,,,,,1000,,2235,,,22,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30505,11167,,444,,5,4,2,,,5,280,,179.2,,,,9,,,,,,0,,,,,,,,,,,1000,,2235,,,22,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30506,11167,,444,,6,4,2,,,5,280,,218.4,,,,14,,,,,,0,,,,,,,,,,,1000,,2235,,,22,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30507,11167,,444,,7,4,2,,,5,280,,257.6,,,,18,,,,,,0,,,,,,,,,,,1000,,2235,,,25,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30508,11167,,444,,8,4,2,,,5,280,,280,,,,23,,,,,,0,,,,,,,,,,,1000,,2235,,,25,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30509,11167,,444,,9,4,2,,,5,280,,324.8,,,,29,,,,,,0,,,,,,,,,,,1000,,2235,,,25,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30510,11167,,444,,10,4,2,,,5,280,,369.6,,,,36,,,,,,0,,,,,,,,,,,1000,,2235,,,25,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30511,11167,,444,,11,4,2,,,5,280,,624.8,,,,45,,,,,,0,,,,,,,,,,,1000,,2235,,,30,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30512,11167,,444,,12,4,2,,,5,280,,672,,,,56,,,,,,0,,,,,,,,,,,1000,,2235,,,30,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30513,11167,,444,,13,4,2,,,5,280,,719.2,,,,64,,,,,,0,,,,,,,,,,,1000,,2235,,,30,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30514,11167,,444,,14,4,2,,,5,280,,766.4,,,,73,,,,,,0,,,,,,,,,,,1000,,2235,,,30,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30515,11167,,444,,15,4,2,,,5,280,,939.2,,,,84,,,,,,0,,,,,,,,,,,1000,,2235,,,30,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30516,11167,,444,,16,4,2,,,5,280,,1112.8,,,,95,,,,,,5,,,,,,,,,,,1000,,2235,,,34,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30517,11167,,444,,17,4,2,,,5,280,,1285.6,,,,105,,,,,,6,,,,,,,,,,,1000,,2235,,,34,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30518,11167,,444,,18,4,2,,,5,280,,1352,,,,115,,,,,,7,,,,,,,,,,,1000,,2235,,,34,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30519,11167,,444,,19,4,2,,,5,280,,1417.6,,,,125,,,,,,10,,,,,,,,,,,1000,,2235,,,34,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30520,11167,,444,,20,4,2,,,5,280,,1484,,,,135,,,,,,15,,,,,,,,,,,1000,,2235,,,34,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30521,11167,,444,,21,4,2,,,5,280,,1686.4,,,,145,,,,,,17,,,,,,,,,,,1000,,2235,,,38,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30522,11167,,444,,22,4,2,,,5,280,,1888,,,,157,,,,,,21,,,,,,,,,,,1000,,2235,,,38,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30523,11167,,444,,23,4,2,,,5,280,,2069.6,,,,168,,,,,,23,,,,,,,,,,,1000,,2235,,,38,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30524,11167,,444,,24,4,2,,,5,280,,2251.2,,,,179,,,,,,30,,,,,,,,,,,1000,,2235,,,38,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30525,11167,,444,,25,4,2,,,5,280,,2432.8,,,,195,,,,,,39,,,,,,,,,,,1000,,2235,,,38,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30526,20297,,444,,26,4,2,,,5,280,,2450.4,,,,205,,,,,,45,,,,,,,,,,,1000,,2235,,,42,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30527,20297,,444,,27,4,2,,,5,280,,2509.6,,,,215,,,,,,56,,,,,,,,,,,1000,,2235,,,42,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30528,20297,,444,,28,4,2,,,5,280,,2569.6,,,,226,,,,,,64,,,,,,,,,,,1000,,2235,,,42,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30529,20297,,444,,29,4,2,,,5,280,,2628.8,,,,237,,,,,,73,,,,,,,,,,,1000,,2235,,,42,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30530,20297,,444,,30,4,2,,,5,280,,2640,,,,249,,,,,,84,,,,,,,,,,,1000,,2235,,,42,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30531,20297,,444,,31,4,2,,,5,280,,2656.8,,,,261,,,,,,95,,,,,,,,,,,1000,,2235,,,47,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30532,20297,,444,,32,4,2,,,5,280,,2736,,,,275,,,,,,105,,,,,,,,,,,1000,,2235,,,47,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30533,20297,,444,,33,4,2,,,5,280,,2822.4,,,,286,,,,,,115,,,,,,,,,,,1000,,2235,,,47,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30534,20297,,444,,34,4,2,,,5,280,,2916,,,,297,,,,,,125,,,,,,,,,,,1000,,2235,,,47,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30535,20297,,444,,35,4,2,,,5,280,,3024,,,,374,,,,,,162,,,,,,,,,,,1000,,2235,,,47,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30536,20297,,444,,36,4,2,,,5,280,,3110.4,,,,388,,,,,,174,,,,,,,,,,,1000,,2235,,,50,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30537,20297,,444,,37,4,2,,,5,280,,3225.6,,,,402,,,,,,188,,,,,,,,,,,1000,,2235,,,50,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30538,20297,,444,,38,4,2,,,5,280,,3326.4,,,,415,,,,,,202,,,,,,,,,,,1000,,2235,,,50,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30539,20297,,444,,39,4,2,,,5,280,,3441.6,,,,430,,,,,,215,,,,,,,,,,,1000,,2235,,,50,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30540,20297,,444,,40,4,2,,,5,280,,3528,,,,444,,,,,,234,,,,,,,,,,,1000,,2235,,,50,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30541,20297,,444,,41,4,2,,,5,280,,3696.48,,,,458,,,,,,246,,,,,,,,,,,1000,,2235,,,55,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30542,20297,,444,,42,4,2,,,5,280,,3903.12,,,,472,,,,,,258,,,,,,,,,,,1000,,2235,,,55,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30543,20297,,444,,43,4,2,,,5,280,,4129.2,,,,482,,,,,,271,,,,,,,,,,,1000,,2235,,,55,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30544,20297,,444,,44,4,2,,,5,280,,4374,,,,494,,,,,,284,,,,,,,,,,,1000,,2235,,,55,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30545,20297,,444,,45,4,2,,,5,280,,4644,,,,510,,,,,,299,,,,,,,,,,,1000,,2235,,,55,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30546,20297,,444,,46,4,2,,,5,280,,4932,,,,523,,,,,,313,,,,,,,,,,,1000,,2235,,,59,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30547,20297,,444,,47,4,2,,,5,280,,5264.64,,,,540,,,,,,330,,,,,,,,,,,1000,,2235,,,59,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30548,20297,,444,,48,4,2,,,5,280,,5519.52,,,,554,,,,,,343,,,,,,,,,,,1000,,2235,,,59,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30549,20297,,444,,49,4,2,,,5,280,,5767.2,,,,574,,,,,,356,,,,,,,,,,,1000,,2235,,,59,,,,,,,,,,,,,,,1,1,,,
黑暗牧师,30550,20297,,444,,50,4,2,,,5,280,,6012.72,,,,588,,,,,,374,,,,,,,,,,,1000,,2235,,,59,,,,,,,,,,,,,,,1,1,,,
