Name,ID,Resid,int IParticleId,Headresid,palette,nLevel,type,camp,exp,expcoefficient,prizeholdstrategy,Speed_B,attackspeed,hp,mp,Close_A,Powder_A,Magic_A,Builder_A,Close_D,Powder_D,Magic_D,Builder_D_B,Base_D,近战暴击率,火药暴击率,魔法暴击率,攻城暴击率,近战暴击等级,火药暴击等级,魔法暴击等级,攻城暴击等级,Dead_Def,暴击伤害加成率,hit,dodge,AIid,nBeAttackRadius ,nWinPoint,nWinMorale,nWinMoney,nGetExploit,EXPLOIT,nGetMoney,CanTalk,nCanntDie,lTalkResId,lBuildRadius,int nBornMsgType;,int nDieMsgType;,isBOSS,nNoOccupant,nUpShowResID,FissionMonster,int nShowName,ShowLevel,nOpenSoundID,nCloseSoundID,CanntSelected
联邦边防军(魔法),600054,16870,,444,,15,4,1,0,0,5,576,1000,1174,,0,0,84,,,,,,0,,,,,,,,,120,,,,1268,0,0,25,0,0,,0,,,,,,,,,,,,,,,
联邦边防军(魔法),600055,12016,,444,,16,4,1,0,0,5,576,1000,1391,,0,0,95,,,,,,45,,,,,,,,,147,,,,1268,0,0,28,0,0,,0,,,,,,,,,,,,,,,
联邦边防军(魔法),600056,12016,,444,,17,4,1,0,0,5,576,1000,1607,,0,0,105,,,,,,50,,,,,,,,,167,,,,1268,0,0,28,0,0,,0,,,,,,,,,,,,,,,
联邦边防军(魔法),600057,12016,,444,,18,4,1,0,0,5,576,1000,1690,,0,0,115,,,,,,54,,,,,,,,,167,,,,1268,0,0,28,0,0,,0,,,,,,,,,,,,,,,
联邦边防军(魔法),600058,12016,,444,,19,4,1,0,0,5,576,1000,1772,,0,0,125,,,,,,57,,,,,,,,,167,,,,1268,0,0,28,0,0,,0,,,,,,,,,,,,,,,
联邦边防军(魔法),600059,12016,,444,,20,4,1,0,0,5,576,1000,1855,,0,0,135,,,,,,60,,,,,,,,,167,,,,1268,0,0,28,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600060,11977,,444,,21,4,1,0,0,5,480,1000,2108,,145,99,0,,,,,,63,,,,,,,,,177,,,,1269,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600061,11977,,444,,22,4,1,0,0,5,480,1000,2360,,157,101,0,,,,,,64,,,,,,,,,177,,,,1269,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600062,11977,,444,,23,4,1,0,0,5,480,1000,2587,,168,103,0,,,,,,64,,,,,,,,,177,,,,1269,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600063,11977,,444,,24,4,1,0,0,5,480,1000,2814,,179,104,0,,,,,,65,,,,,,,,,177,,,,1269,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600064,11977,,444,,25,4,1,0,0,5,480,1000,3041,,195,106,0,,,,,,66,,,,,,,,,177,,,,1269,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600065,16845,,444,,26,4,1,0,0,5,480,1000,3063,,241,110,0,,,,,,109,,,,,,,,,118,,,,1269,0,0,35,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600066,16845,,444,,27,4,1,0,0,5,480,1000,3137,,257,116,0,,,,,,112,,,,,,,,,118,,,,1269,0,0,35,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600067,16845,,444,,28,4,1,0,0,5,480,1000,3212,,273,122,0,,,,,,114,,,,,,,,,118,,,,1269,0,0,35,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600068,16845,,444,,29,4,1,0,0,5,480,1000,3286,,290,130,0,,,,,,117,,,,,,,,,128,,,,1269,0,0,35,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600069,16845,,444,,30,4,1,0,0,5,480,1000,3677,,302,136,0,,,,,,124,,,,,,,,,128,,,,1269,0,0,35,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600070,16501,,444,,31,4,1,0,0,5,480,1000,4069,,315,142,0,,,,,,130,,,,,,,,,154,,,,1269,0,0,39,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600071,16501,,444,,32,4,1,0,0,5,480,1000,4460,,327,144,0,,,,,,137,,,,,,,,,174,,,,1269,0,0,39,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600072,16501,,444,,33,4,1,0,0,5,480,1000,4586,,327,145,0,,,,,,151,,,,,,,,,174,,,,1269,0,0,39,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600073,16501,,444,,34,4,1,0,0,5,480,1000,4712,,329,147,0,,,,,,165,,,,,,,,,174,,,,1269,0,0,39,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600074,16501,,444,,35,4,1,0,0,5,480,1000,4838,,330,151,0,,,,,,179,,,,,,,,,174,,,,1269,0,0,39,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600075,11980,,444,,36,4,1,0,0,5,480,1000,5476,,355,155,0,,,,,,189,,,,,,,,,184,,,,1269,0,0,42,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600076,11980,,444,,37,4,1,0,0,5,480,1000,6114,,364,156,0,,,,,,199,,,,,,,,,184,,,,1269,0,0,42,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600077,11980,,444,,38,4,1,0,0,5,480,1000,6448,,366,158,0,,,,,,201,,,,,,,,,184,,,,1269,0,0,42,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600078,11980,,444,,39,4,1,0,0,5,480,1000,6781,,367,159,0,,,,,,202,,,,,,,,,184,,,,1269,0,0,42,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600079,11980,,444,,40,4,1,0,0,5,480,1000,6903,,369,164,0,,,,,,204,,,,,,,,,184,,,,1269,0,0,42,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600080,16835,,444,,41,4,1,0,0,5,480,1000,7025,,445,166,0,,,,,,231,,,,,,,,,184,,,,1269,0,0,46,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600081,16835,,444,,42,4,1,0,0,5,480,1000,7216,,446,167,0,,,,,,236,,,,,,,,,184,,,,1269,0,0,46,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600082,16835,,444,,43,4,1,0,0,5,480,1000,7408,,448,168,0,,,,,,241,,,,,,,,,184,,,,1269,0,0,46,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600083,16835,,444,,44,4,1,0,0,5,480,1000,7599,,450,170,0,,,,,,246,,,,,,,,,184,,,,1269,0,0,46,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600084,16835,,444,,45,4,1,0,0,5,480,1000,7783,,461,172,0,,,,,,281,,,,,,,,,184,,,,1269,0,0,46,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600085,2697,,444,,46,4,1,0,0,5,480,1000,7966,,472,173,0,,,,,,315,,,,,,,,,184,,,,1269,0,0,49,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600086,2697,,444,,47,4,1,0,0,5,480,1000,8150,,477,175,0,,,,,,350,,,,,,,,,184,,,,1269,0,0,49,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600087,2697,,444,,48,4,1,0,0,5,480,1000,8397,,480,176,0,,,,,,351,,,,,,,,,184,,,,1269,0,0,49,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600088,2697,,444,,49,4,1,0,0,5,480,1000,8644,,482,178,0,,,,,,352,,,,,,,,,184,,,,1269,0,0,49,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物火),600089,2697,,444,,50,4,1,0,0,5,480,1000,8891,,485,184,0,,,,,,353,,,,,,,,,184,,,,1269,0,0,49,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600090,12104,,444,,21,4,1,0,0,5,480,1000,2108,,145,0,99,,,,,,63,,,,,,,,,177,,,,,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600091,12104,,444,,22,4,1,0,0,5,480,1000,2360,,157,0,101,,,,,,64,,,,,,,,,177,,,,1270,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600092,12104,,444,,23,4,1,0,0,5,480,1000,2587,,168,0,103,,,,,,64,,,,,,,,,177,,,,1270,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600093,12104,,444,,24,4,1,0,0,5,480,1000,2814,,179,0,104,,,,,,65,,,,,,,,,177,,,,1270,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600094,12104,,444,,25,4,1,0,0,5,480,1000,3041,,195,0,106,,,,,,66,,,,,,,,,177,,,,1270,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600095,1148,,444,,26,4,1,0,0,5,480,1000,3063,,241,0,110,,,,,,109,,,,,,,,,118,,,,1270,0,0,35,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600096,1148,,444,,27,4,1,0,0,5,480,1000,3137,,257,0,116,,,,,,112,,,,,,,,,118,,,,1270,0,0,35,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600097,1148,,444,,28,4,1,0,0,5,480,1000,3212,,273,0,122,,,,,,114,,,,,,,,,118,,,,1270,0,0,35,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600098,1148,,444,,29,4,1,0,0,5,480,1000,3286,,290,0,130,,,,,,117,,,,,,,,,128,,,,1270,0,0,35,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600099,1148,,444,,30,4,1,0,0,5,480,1000,3677,,302,0,136,,,,,,124,,,,,,,,,128,,,,1270,0,0,35,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600100,406,,444,,31,4,1,0,0,5,480,1000,4069,,315,0,142,,,,,,130,,,,,,,,,154,,,,1270,0,0,39,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600101,406,,444,,32,4,1,0,0,5,480,1000,4460,,327,0,144,,,,,,137,,,,,,,,,174,,,,1270,0,0,39,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600102,406,,444,,33,4,1,0,0,5,480,1000,4586,,327,0,145,,,,,,151,,,,,,,,,174,,,,1270,0,0,39,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600103,406,,444,,34,4,1,0,0,5,480,1000,4712,,329,0,147,,,,,,165,,,,,,,,,174,,,,1270,0,0,39,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600104,406,,444,,35,4,1,0,0,5,480,1000,4838,,330,0,151,,,,,,179,,,,,,,,,174,,,,1270,0,0,39,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600105,12107,,444,,36,4,1,0,0,5,480,1000,5476,,355,0,155,,,,,,189,,,,,,,,,184,,,,1270,0,0,42,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600106,12107,,444,,37,4,1,0,0,5,480,1000,6114,,364,0,156,,,,,,199,,,,,,,,,184,,,,1270,0,0,42,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600107,12107,,444,,38,4,1,0,0,5,480,1000,6448,,366,0,158,,,,,,201,,,,,,,,,184,,,,1270,0,0,42,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600108,12107,,444,,39,4,1,0,0,5,480,1000,6781,,367,0,159,,,,,,202,,,,,,,,,184,,,,1270,0,0,42,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600109,12107,,444,,40,4,1,0,0,5,480,1000,6903,,369,0,164,,,,,,204,,,,,,,,,184,,,,1270,0,0,42,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600110,16840,,444,,41,4,1,0,0,5,480,1000,7025,,445,0,166,,,,,,231,,,,,,,,,184,,,,1270,0,0,46,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600111,16840,,444,,42,4,1,0,0,5,480,1000,7216,,446,0,167,,,,,,236,,,,,,,,,184,,,,1270,0,0,46,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600112,16840,,444,,43,4,1,0,0,5,480,1000,7408,,448,0,168,,,,,,241,,,,,,,,,184,,,,1270,0,0,46,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600113,16840,,444,,44,4,1,0,0,5,480,1000,7599,,450,0,170,,,,,,246,,,,,,,,,184,,,,1270,0,0,46,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600114,16840,,444,,45,4,1,0,0,5,480,1000,7783,,461,0,172,,,,,,281,,,,,,,,,184,,,,1270,0,0,46,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600115,12153,,444,,46,4,1,0,0,5,480,1000,7966,,472,0,173,,,,,,315,,,,,,,,,184,,,,1270,0,0,49,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600116,12153,,444,,47,4,1,0,0,5,480,1000,8150,,477,0,175,,,,,,350,,,,,,,,,184,,,,1270,0,0,49,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600117,12153,,444,,48,4,1,0,0,5,480,1000,8397,,480,0,176,,,,,,351,,,,,,,,,184,,,,1270,0,0,49,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600118,12153,,444,,49,4,1,0,0,5,480,1000,8644,,482,0,178,,,,,,352,,,,,,,,,184,,,,1270,0,0,49,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(物魔),600119,12153,,444,,50,4,1,0,0,5,480,1000,8891,,485,0,184,,,,,,353,,,,,,,,,184,,,,1270,0,0,49,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(火魔),600120,11945,,444,,21,4,1,0,0,5,480,1000,2108,,,145,99,,,,,,63,,,,,,,,,177,,,,1271,0,0,32,0,0,,0,,,,,,,,,,,,,,,
联邦要塞守卫(火魔),600121,11945,,444,,22,4,1,0,0,5,480,1000,2360,,,157,101,,,,,,64,,,,,,,,,177,,,,1271,0,0,32,0,0,,0,,,,,,,,,,,,,,,
